"FIPS","NH3","NOX","PM25","SO2","VOCA","A_NH3","A_NOX","A_PM25","A_SO2","A_VOCA","A_NH3_BEN","A_NOX_BEN","A_SO2_BEN","A_PM25_BEN","A_VOCA_BEN"
31119,23683,13007,50319,15791,2253.1,0,-38.184,-1.3033,-1.2568,-18.48,0,-496659.288,-19846.1288,-65580.7527,-41637.288
31121,23036,13165,49435,16060,2213.5,0,-13.98,-0.41024,-0.42541,-6.5378,0,-184046.7,-6832.0846,-20280.2144,-14471.4203
31123,12906,11463,32700,15658,1464.2,0,-10.631,-0.30865,-0.31455,-4.9916,0,-121863.153,-4925.2239,-10092.855,-7308.70072
31125,20141,12565,44685,15504,2000.8,0,-6.3464,-0.18699,-0.19368,-2.9474,0,-79742.516,-3002.81472,-8355.64815,-5897.15792
31127,26462,15221,56380,18343,2524.5,0,-11.606,-0.32633,-0.34382,-5.5101,0,-176654.926,-6306.69026,-18398.4854,-13910.24745
31129,18266,13069,42493,16255,1902.7,0,-8.0084,-0.2202,-0.23941,-3.7925,0,-104661.7796,-3891.60955,-9356.9586,-7215.98975
31131,32901,16003,66508,19059,2978,0,-29.457,-0.8718,-0.90321,-14.167,0,-471400.371,-17214.27939,-57981.6744,-42189.326
31133,23403,12193,48609,14368,2176.5,0,-4.6986,-0.13055,-0.15784,-2.2138,0,-57290.0298,-2267.84512,-6345.90495,-4818.3357
31135,13041,11907,33443,16214,1497.4,0,-5.0763,-0.14546,-0.15838,-2.3828,0,-60443.5041,-2567.97332,-4864.61878,-3568.00472
31137,18554,14000,43251,18182,1936.6,0,-14.909,-0.44822,-0.46772,-7.1709,0,-208726,-8504.08504,-19385.96322,-13887.16494
31139,21963,12563,47341,15351,2119.7,0,-21.578,-0.6763,-0.60969,-9.8691,0,-271084.414,-9359.35119,-32016.7183,-20919.53127
31141,24677,13522,52213,16290,2337.9,0,-46.372,-1.5009,-1.476,-22.411,0,-627042.184,-24044.04,-78366.4917,-52394.6769
31143,21118,13110,46622,16073,2087.6,0,-15.225,-0.44954,-0.43493,-7.0919,0,-199599.75,-6990.62989,-20958.45388,-14805.05044
31145,14174,12693,35845,17027,1605,0,-11.878,-0.36814,-0.39338,-5.9371,0,-150767.454,-6698.08126,-13195.9783,-9529.0455
31147,30549,13493,60125,15526,2692.2,0,-13.591,-0.37728,-0.40766,-6.4837,0,-183383.363,-6329.32916,-22683.96,-17455.41714
31149,12042,12828,33077,17441,1481.1,0,-4.4819,-0.13563,-0.13503,-2.0689,0,-57493.8132,-2355.05823,-4486.23351,-3064.24779
31151,26858,14354,56236,17439,2518,0,-18.198,-0.54875,-0.56012,-8.777,0,-261214.092,-9767.93268,-30859.505,-22100.486
31153,242520,34664,382860,32920,17143,0,-188.6,-6.5398,-6.4774,-95.588,0,-6537630.4,-213236.008,-2503827.828,-1638665.084
31155,71697,20712,126320,22258,5656.2,0,-34.829,-1.0238,-1.025,-16.358,0,-721378.248,-22814.45,-129326.416,-92524.1196
31157,16045,11545,36945,37674,1654.3,0,-53.282,-1.6708,-1.7033,-25.986,0,-615140.69,-64170.1242,-61727.706,-42988.6398
31159,27120,14297,56527,17296,2531,0,-52.521,-1.5643,-1.3411,-22.562,0,-750892.737,-23195.6656,-88425.1861,-57104.422
31161,10012,11172,28035,37129,1255.3,0,-15.851,-0.47616,-0.50348,-7.3978,0,-177087.372,-18693.70892,-13349.1456,-9286.45834
31163,18326,14388,43428,18711,1944.6,0,-8.7258,-0.25538,-0.27329,-4.041,0,-125546.8104,-5113.52919,-11090.64264,-7858.1286
31165,12872,11165,32131,36924,1438.7,0,-3.9342,-0.12053,-0.16045,-1.8346,0,-43925.343,-5924.4558,-3872.74943,-2639.43902
31167,21922,13105,47729,15959,2137.1,0,-14.412,-0.45297,-0.41415,-6.6433,0,-188869.26,-6609.41985,-21619.80513,-14197.39643
31169,21368,13767,47723,16949,2136.8,0,-15.133,-0.41651,-0.43915,-7.1698,0,-208336.011,-7443.15335,-19877.10673,-15320.42864
31171,10036,11962,29246,16499,1309.5,0,-1.2484,-0.036452,-0.037644,-0.57661,0,-14933.3608,-621.088356,-1066.075192,-755.070795
31173,25888,13949,54158,16612,2425,0,-21.521,-0.67469,-0.60722,-9.9135,0,-300196.429,-10087.13864,-36539.86102,-24040.2375
31175,15500,13841,38935,18292,1743.3,0,-7.5226,-0.22335,-0.21814,-3.4704,0,-104120.3066,-3990.21688,-8696.13225,-6049.94832
31177,95796,21273,160250,22529,7175.6,0,-41.139,-1.2656,-1.2428,-19.559,0,-875149.947,-27999.0412,-202812.4,-140347.5604
31179,20109,12773,44768,15643,2004.6,0,-10.831,-0.37285,-0.34696,-5.1419,0,-138344.363,-5427.49528,-16691.7488,-10307.45274
31181,27723,15964,58259,19911,2608.6,0,-6.2858,-0.17362,-0.18603,-2.9697,0,-100346.5112,-3704.04333,-10114.92758,-7746.75942
31183,16205,14168,40332,18664,1805.9,0,-1.6879,-0.050646,-0.07041,-0.77632,0,-23914.1672,-1314.13224,-2042.654472,-1401.956288
31185,19873,13157,44913,16245,2011,0,-53.805,-1.6154,-1.4142,-23.268,0,-707912.385,-22973.679,-72552.4602,-46791.948
32001,12597,17810,38064,28266,1704.4,0,-69.872,-1.4735,-2.0423,-30.925,0,-1244420.32,-57727.6518,-56087.304,-52708.57
32003,127380,42742,215130,52172,9632.8,0,-2536.8,-58.773,-93.934,-1843.8,0,-108427905.6,-4900724.648,-12643835.49,-17760956.64
32005,49293,16502,99116,50836,4438,0,-102.77,-2.7689,-3.6126,-50.868,0,-1695910.54,-183650.1336,-274442.2924,-225752.184
32007,8746.1,16734,31878,27432,1427.4,0,-147.48,-4.2915,-4.3426,-67.969,0,-2467930.32,-119126.2032,-136804.437,-97018.9506
32009,11154,10639,23660,14926,1059.4,0,-17.163,-0.3212,-0.58154,-7.659,0,-182597.157,-8680.06604,-7599.592,-8113.9446
32011,6807.6,12242,25315,19550,1133.5,0,-34.478,-0.78618,-0.82401,-13.086,0,-422079.676,-16109.3955,-19902.1467,-14832.981
32013,12074,17409,37638,28096,1685.3,0,-80.444,-1.7716,-2.0363,-32.033,0,-1400449.596,-57211.8848,-66679.4808,-53985.2149
32015,9539.2,16782,32939,27319,1474.9,0,-33.22,-0.72284,-0.82142,-12.697,0,-557498.04,-22440.37298,-23809.62676,-18726.8053
32017,12663,11758,27454,17048,1229.3,0,-26.895,-0.56097,-0.81374,-14.019,0,-316231.41,-13872.63952,-15400.87038,-17233.5567
32019,29121,20989,64973,31092,2909.2,0,-103.06,-2.4106,-3.2476,-48.997,0,-2163126.34,-100974.3792,-156623.9138,-142542.0724
32021,14368,18552,40761,28799,1825.1,0,-22.667,-0.48027,-0.80746,-10.526,0,-420518.184,-23254.04054,-19576.28547,-19211.0026
32023,11262,10847,23421,15383,1048.7,0,-79.474,-1.6135,-2.6554,-43.673,0,-862054.478,-40848.0182,-37789.7835,-45799.8751
32027,18503,19041,48623,29680,2177.1,0,-60.707,-1.2496,-1.5995,-23.866,0,-1155921.987,-47473.16,-60759.3008,-51958.6686
32029,18168,18531,46514,28480,2082.7,0,-6.5135,-0.13863,-0.20689,-2.8477,0,-120701.6685,-5892.2272,-6448.23582,-5930.90479
32031,18622,19068,48629,29500,2177.4,0,-577.76,-20.949,-21.066,-348.68,0,-11016727.68,-621447,-1018728.921,-759215.832
32033,7272.1,12416,26340,19891,1179.4,0,-31.965,-0.88028,-1.0146,-15.005,0,-396877.44,-20181.4086,-23186.5752,-17696.897
32510,88992,26984,159230,36512,7129.8,0,-71.55,-2.0519,-2.6949,-35.37,0,-1930705.2,-98396.1888,-326724.037,-252181.026
33001,115680,18489,200280,59316,8967.7,0,-129.36,-4.0635,-3.7326,-52.966,0,-2391737.04,-221402.9016,-813837.78,-474983.1982
33003,64968,13948,120330,45767,5387.8,0,-106.96,-3.2434,-3.2108,-44.293,0,-1491878.08,-146948.6836,-390278.322,-238641.8254
33005,80553,14277,131410,43887,5884.2,0,-121.99,-3.8291,-3.4399,-52.89,0,-1741651.23,-150966.8913,-503182.031,-311215.338
33007,28462,8458.2,57331,28492,2567.1,0,-74.562,-2.8493,-2.5141,-31.142,0,-630660.3084,-71631.7372,-163353.2183,-79944.6282
33009,48228,11975,91750,39446,4108.2,0,-211.37,-6.8597,-4.9919,-80.522,0,-2531155.75,-196910.4874,-629377.475,-330800.4804
33011,193870,32854,336310,104430,15059,0,-593.02,-18.305,-16.205,-257.82,0,-19483079.08,-1692288.15,-6156154.55,-3882511.38
33013,132930,24257,235430,77882,10541,0,-407.83,-11.5,-9.2539,-156.06,0,-9892732.31,-720712.2398,-2707445,-1645028.46
33015,211240,31089,357380,97899,16002,0,-631.74,-19.193,-17.122,-273.96,0,-19640164.86,-1676226.678,-6859194.34,-4383907.92
33017,95196,14813,163840,47548,7336.3,0,-212.92,-5.5816,-4.8522,-83.228,0,-3153983.96,-230712.4056,-914489.344,-610585.5764
33019,56334,11261,93881,35092,4203.6,0,-80.027,-2.5385,-2.28,-31.953,0,-901184.047,-80009.76,-238316.9185,-134317.6308
34001,228220,38830,377400,115880,16899,0,-151.48,-0.334,-13.492,-40.97,0,-5881968.4,-1563452.96,-126051.6,-692352.03
34003,1926500,154690,2546500,396820,114020,0,-457.82,-1.2179,-50.155,-136.85,0,-70820175.8,-19902507.1,-3101382.35,-15603637
34005,532200,76439,844020,219340,37792,0,-240.78,-0.54586,-20.569,-65.969,0,-18404982.42,-4511604.46,-460716.7572,-2493100.448
34007,693200,73408,1053500,205680,47174,0,-217.77,-0.44828,-16.515,-51.734,0,-15986060.16,-3396805.2,-472262.98,-2440499.716
34009,130530,27337,230560,84318,10324,0,-56.336,-0.12098,-6.1099,-14.884,0,-1540057.232,-515174.5482,-27893.1488,-153662.416
34011,164220,33249,283520,99831,12695,0,-60.845,-0.13516,-5.6504,-16.828,0,-2023035.405,-564085.0824,-38320.5632,-213631.46
34013,1361100,108970,1806800,285180,80902,0,-257.5,-0.66849,-26.335,-78.375,0,-28059775,-7510215.3,-1207827.732,-6340694.25
34015,372420,49354,586040,141780,26241,0,-141.23,-0.31249,-12.033,-38.038,0,-6970265.42,-1706038.74,-183131.6396,-998155.158
34017,1350700,101610,1691300,262050,75730,0,-126.21,-0.31837,-13.189,-37.251,0,-12824198.1,-3456177.45,-538459.181,-2821018.23
34019,470530,63560,737500,182640,33022,0,-107.83,-0.25301,-9.1706,-28.482,0,-6853674.8,-1674918.384,-186594.875,-940532.604
34021,389890,51407,605920,148660,27131,0,-177.4,-0.42029,-15.371,-49.112,0,-9119601.8,-2285052.86,-254662.1168,-1332457.672
34023,843400,84130,1231700,233420,55149,0,-421.29,-1.0054,-38.269,-117.91,0,-35443127.7,-8932749.98,-1238351.18,-6502618.59
34025,526770,64603,796570,184390,35668,0,-339.53,-0.81829,-32.187,-96.448,0,-21934656.59,-5934960.93,-651825.2653,-3440107.264
34027,679520,80549,1003800,223490,44948,0,-306,-0.79724,-28.967,-86.802,0,-24647994,-6473834.83,-800269.512,-3901576.296
34029,297970,46637,485240,138240,21727,0,-206.28,-0.52712,-23.178,-64.094,0,-9620280.36,-3204126.72,-255779.7088,-1392570.338
34031,864850,81296,1233100,222000,55215,0,-155.83,-0.39388,-14.808,-44.195,0,-12668355.68,-3287376,-485693.428,-2440226.925
34033,382950,52659,613600,150480,27475,0,-58.423,-0.11697,-4.4686,-14.063,0,-3076496.757,-672434.928,-71772.792,-386380.925
34035,615230,73000,920080,204800,41198,0,-169.41,-0.43141,-16.679,-49.607,0,-12366930,-3415859.2,-396931.7128,-2043709.186
34037,361440,52607,568380,152740,25450,0,-70.578,-0.195,-7.1481,-20.534,0,-3712896.846,-1091800.794,-110834.1,-522590.3
34039,1025700,90936,1388800,242610,62186,0,-241.12,-0.60063,-23.677,-68.142,0,-21926488.32,-5744276.97,-834154.944,-4237478.412
34041,263280,43635,422410,127480,18914,0,-91.845,-0.21263,-7.2463,-22.744,0,-4007656.575,-923758.324,-89817.0383,-430180.016
35001,107220,32287,186360,43659,8344.6,0,-770.36,-23.249,-26.22,-393.5,0,-24872613.32,-1144738.98,-4332683.64,-3283600.1
35003,9232.8,15681,33640,26386,1506.3,0,-12.248,-0.34318,-0.36229,-5.7258,0,-192060.888,-9559.38394,-11544.5752,-8624.77254
35005,16956,20136,45006,30417,2015.2,0,-94.068,-2.2556,-3.2359,-50.196,0,-1894153.248,-98426.3703,-101515.5336,-101154.9792
35006,12164,16558,38906,27673,1742.1,0,-108.89,-3.047,-2.905,-45.846,0,-1803000.62,-80390.065,-118546.582,-79868.3166
35007,11125,18639,40228,31270,1801.3,0,-84.107,-2.5461,-2.1987,-33.012,0,-1567670.373,-68753.349,-102424.5108,-59464.5156
35009,12965,12104,30941,16214,1385.4,0,-55.4,-1.5871,-1.9779,-27.391,0,-670561.6,-32069.6706,-49106.4611,-37947.4914
35011,9891.9,17573,36864,29293,1650.6,0,-6.6101,-0.15728,-0.22123,-3.2404,0,-116159.2873,-6480.49039,-5797.96992,-5348.60424
35013,54907,29709,108120,39861,4841.3,0,-394.75,-8.8515,-12.608,-204.43,0,-11727627.75,-502567.488,-957024.18,-989706.959
35015,15744,12621,35135,17482,1573.2,0,-79.636,-1.8429,-2.8343,-43.02,0,-1005085.956,-49549.2326,-64750.2915,-67679.064
35017,15833,18851,42464,28848,1901.4,0,-79.854,-1.8933,-2.4022,-38.693,0,-1505327.754,-69298.6656,-80397.0912,-73570.8702
35019,11038,17763,38782,29581,1736.5,0,-75.616,-1.827,-1.7302,-29.693,0,-1343167.008,-51181.0462,-70854.714,-51561.8945
35021,9007.6,10813,23964,14695,1073,0,-1.6062,-0.042625,-0.050918,-0.76465,0,-17367.8406,-748.24001,-1021.4655,-820.46945
35023,17123,18957,44375,28778,1987,0,-42.781,-0.86395,-1.0391,-18.875,0,-810999.417,-29903.2198,-38337.78125,-37504.625
35025,15750,12914,35178,17787,1575.1,0,-87.094,-2.1454,-3.0313,-45.996,0,-1124731.916,-53917.7331,-75470.8812,-72448.2996
35027,9754.2,16690,35653,27933,1596.4,0,-47.315,-1.2602,-1.5494,-23.679,0,-789687.35,-43279.3902,-44929.9106,-37801.1556
35028,34859,20142,74389,31796,3330.8,0,-17.836,-0.63981,-0.67325,-8.4559,0,-359252.712,-21406.657,-47594.82609,-28164.91172
35029,18277,19502,46627,29541,2087.8,0,-110.9,-2.4273,-3.0947,-52.847,0,-2162771.8,-91420.5327,-113177.7171,-110333.9666
35031,17940,17984,48668,29335,2179.2,0,-248.52,-7.4174,-7.1433,-109.12,0,-4469383.68,-209548.7055,-360990.0232,-237794.304
35033,11663,18198,40426,30512,1810.1,0,-48.124,-1.3961,-1.1611,-17.819,0,-875760.552,-35427.4832,-56438.7386,-32254.1719
35035,31470,24054,69580,34601,3115.5,0,-104.23,-2.6355,-3.5386,-55.704,0,-2507148.42,-122439.0986,-183378.09,-173545.812
35037,10849,11473,27264,15456,1220.8,0,-79.379,-1.9187,-1.9855,-33.255,0,-910715.267,-30687.888,-52311.4368,-40597.704
35039,20021,19734,53411,31797,2391.6,0,-97.754,-3.0515,-3.1505,-44.648,0,-1929077.436,-100176.4485,-162983.6665,-106780.1568
35041,12438,12130,30261,16363,1355,0,-34.149,-0.88234,-1.137,-16.787,0,-414227.37,-18604.731,-26700.49074,-22746.385
35043,58857,28265,115720,40528,5181.3,0,-202.28,-5.9597,-6.6459,-97.893,0,-5717444.2,-269345.0352,-689656.484,-507213.0009
35045,14662,17446,43693,28945,1956.4,0,-191.55,-5.4679,-5.9662,-90.849,0,-3341781.3,-172691.659,-238908.9547,-177736.9836
35047,9945.2,17908,37532,30082,1680.5,0,-120.98,-3.6384,-3.3867,-52.221,0,-2166509.84,-101878.7094,-136556.4288,-87757.3905
35049,28396,20452,65739,32297,2943.5,0,-310.54,-10.359,-10.411,-144.14,0,-6351164.08,-336244.067,-680990.301,-424276.09
35051,22175,21299,53994,31598,2417.6,0,-67.853,-1.4823,-1.9125,-30.569,0,-1445201.047,-60431.175,-80035.3062,-73903.6144
35053,24348,20543,59979,32171,2685.6,0,-121.25,-2.775,-3.1127,-53.522,0,-2490838.75,-100138.6717,-166441.725,-143738.6832
35055,12368,18237,41314,30394,1849.9,0,-78.35,-2.8267,-2.4546,-33.847,0,-1428868.95,-74605.1124,-116782.2838,-62613.5653
35057,46827,25229,95782,36981,4288.7,0,-104.44,-2.8833,-2.7003,-42.573,0,-2634916.76,-99859.7943,-276168.2406,-182582.8251
35059,9071.8,10794,23974,14588,1073.5,0,-13.348,-0.37113,-0.41327,-6.1917,0,-144078.312,-6028.78276,-8897.47062,-6646.78995
35061,111260,32050,192310,43167,8610.8,0,-133.07,-3.6784,-4.3612,-65.539,0,-4264893.5,-188259.9204,-707393.104,-564343.2212
36001,129360,21024,207230,63178,9279,0,-194.33,-0.25789,-16.404,-53.822,0,-4085593.92,-1036371.912,-53442.5447,-499414.338
36003,59670,19699,111340,61719,4985.2,0,-37.521,-0.033989,-2.0159,-6.1023,0,-739126.179,-124419.3321,-3784.33526,-30421.18596
36005,1008000,83836,1363200,225480,61040,0,-204.26,-0.56211,-21.617,-65.945,0,-17124341.36,-4874201.16,-766268.352,-4025282.8
36007,90094,20163,148920,60716,6667.9,0,-146.55,-0.18124,-10.74,-34.374,0,-2954887.65,-652089.84,-26990.2608,-229202.3946
36009,132310,29148,227950,90511,10207,0,-59.955,-0.06229,-3.7514,-11.571,0,-1747568.34,-339542.9654,-14199.0055,-118105.197
36011,108290,21173,183450,64869,8214.1,0,-51.237,-0.058735,-3.7784,-11.257,0,-1084841.001,-245101.0296,-10774.93575,-92466.1237
36013,60077,19374,111860,61521,5008.8,0,-108.18,-0.11029,-7.015,-21.799,0,-2095879.32,-431569.815,-12337.0394,-109186.8312
36015,74307,19323,131410,59881,5884.2,0,-51.786,-0.067721,-4.2035,-13.097,0,-1000660.878,-251709.7835,-8899.21661,-77065.3674
36017,84095,19536,140880,59185,6307.8,0,-30.409,-0.035389,-2.1135,-6.1702,0,-594070.224,-125087.4975,-4985.60232,-38920.38756
36019,29367,8634.8,53162,27458,2380.4,0,-56.514,-0.065896,-3.7997,-10.84,0,-487987.0872,-104332.1626,-3503.163152,-25803.536
36021,105500,19996,171320,60620,7671.2,0,-49.513,-0.055993,-3.6897,-11.501,0,-990061.948,-223669.614,-9592.72076,-88226.4712
36023,69031,17485,117090,53095,5242.9,0,-46.635,-0.05133,-2.954,-9.1066,0,-815412.975,-156842.63,-6010.2297,-47744.99314
36025,90050,21493,149690,65230,6702.8,0,-36.952,-0.042079,-2.5361,-7.2076,0,-794209.336,-165429.803,-6298.80551,-48311.10128
36027,171280,28110,267290,83257,11968,0,-146.4,-0.40221,-13.85,-40.871,0,-4115304,-1153109.45,-107506.7109,-489144.128
36029,156880,29562,263470,91153,11797,0,-474.76,-0.65914,-42.424,-134.95,0,-14034855.12,-3867074.872,-173663.6158,-1592005.15
36031,40724,10682,71857,33630,3217.5,0,-38.216,-0.098441,-3.1746,-7.3743,0,-408223.312,-106761.798,-7073.674937,-23726.81025
36033,27947,8974.5,51203,28614,2292.7,0,-27.136,-0.037615,-2.314,-5.7076,0,-243532.032,-66212.796,-1926.000845,-13085.81452
36035,70544,15074,118310,46521,5297.5,0,-20.803,-0.029762,-2.019,-5.3082,0,-313584.422,-93925.899,-3521.14222,-28120.1895
36037,91476,18885,156670,58750,7015.2,0,-85.749,-0.08483,-5.1275,-16.514,0,-1619369.865,-301240.625,-13290.3161,-115849.0128
36039,110320,20626,178560,62244,7995.3,0,-57.991,-0.054339,-3.4493,-11.049,0,-1196122.366,-214698.2292,-9702.77184,-88340.0697
36041,41578,11905,73522,37362,3292,0,-7.4014,-0.01027,-2.1565,-1.5651,0,-88113.667,-80571.153,-755.07094,-5152.3092
36043,64649,16759,111980,51828,5014.2,0,-51.401,-0.064349,-3.9175,-11.687,0,-861429.359,-203036.19,-7205.80102,-58600.9554
36045,33917,11767,62353,37032,2791.9,0,-86.315,-0.091869,-5.9381,-16.39,0,-1015668.605,-219899.7192,-5728.307757,-45759.241
36047,2237200,156100,2854600,411370,127820,0,-202.6,-0.58357,-24.564,-68.885,0,-31625860,-10104892.68,-1665858.922,-8804880.7
36049,39498,12721,71408,39819,3197.4,0,-15.991,-0.020002,-1.3792,-3.197,0,-203421.511,-54918.3648,-1428.302816,-10222.0878
36051,87677,20464,153190,62852,6859.2,0,-60.686,-0.060313,-3.6862,-11.714,0,-1241878.304,-231685.0424,-9239.34847,-80348.6688
36053,88190,19206,147800,58182,6618,0,-52.16,-0.057857,-3.391,-10.597,0,-1001784.96,-197295.162,-8551.2646,-70130.946
36055,126010,22162,211290,68928,9460.7,0,-392.42,-0.53117,-35.046,-110.28,0,-8696812.04,-2415650.688,-112230.9093,-1043325.996
36057,108360,18389,175480,55731,7857.2,0,-64.132,-0.063154,-3.7325,-11.845,0,-1179323.348,-208015.9575,-11082.26392,-93068.534
36059,1461200,125550,1962600,333140,87878,0,-589.48,-1.4384,-56.687,-172.11,0,-74009214,-18884707.18,-2823003.84,-15124682.58
36061,1025800,83032,1293400,218080,57912,0,-181.15,-0.5213,-25.142,-61.216,0,-15041246.8,-5482967.36,-674249.42,-3545140.992
36063,79069,18347,138020,58027,6179.8,0,-82.467,-0.12052,-8.1142,-24.458,0,-1513022.049,-470842.6834,-16634.1704,-151145.5484
36065,69206,17755,119540,54636,5352.6,0,-133.92,-0.18205,-10.939,-34.287,0,-2377749.6,-597663.204,-21762.257,-183524.5962
36067,109760,22493,182240,67255,8159.8,0,-275.82,-0.36424,-22.254,-71.288,0,-6204019.26,-1496692.77,-66379.0976,-581695.8224
36069,82815,19511,144970,60199,6491.2,0,-92.49,-0.099144,-6.1642,-19.679,0,-1804572.39,-371078.6758,-14372.90568,-127740.3248
36071,281710,41954,413690,118150,18523,0,-236.63,-0.59996,-19.862,-60.715,0,-9927575.02,-2346695.3,-248197.4524,-1124623.945
36073,67154,16117,118350,50790,5299,0,-20.346,-0.023459,-1.6919,-4.6249,0,-327916.482,-85931.601,-2776.37265,-24507.3451
36075,96911,21020,162980,63540,7297.6,0,-79.769,-0.084515,-5.5116,-16.344,0,-1676744.38,-350207.064,-13774.2547,-119271.9744
36077,68601,17223,116410,52781,5212.5,0,-46.981,-0.049827,-2.8499,-8.6614,0,-809153.763,-150420.5719,-5800.36107,-45147.5475
36079,238810,32060,351880,91680,15756,0,-145.03,-0.40359,-13.643,-41.089,0,-4649661.8,-1250790.24,-142015.2492,-647398.284
36081,2769800,185460,3453200,477410,154620,0,-343.39,-0.92395,-36.296,-110.08,0,-63685109.4,-17328073.36,-3190584.14,-17020569.6
36083,115810,20230,187740,61299,8406.3,0,-82.678,-0.10691,-6.7763,-21.562,0,-1672575.94,-415380.4137,-20071.2834,-181256.6406
36085,720110,65769,1002200,182730,44875,0,-85.912,-0.23874,-9.3682,-28.086,0,-5650346.328,-1711851.186,-239265.228,-1260359.25
36087,495340,59114,683760,159780,30616,0,-146.51,-0.35218,-12.639,-39.323,0,-8660792.14,-2019459.42,-240806.5968,-1203912.968
36089,30682,14537,64400,47498,2883.6,0,-52.745,-0.071592,-4.3834,-11.597,0,-766754.065,-208202.7332,-4610.5248,-33441.1092
36091,94452,18423,156740,56346,7018,0,-123.95,-0.16252,-10.184,-32.449,0,-2283530.85,-573827.664,-25473.3848,-227727.082
36093,138840,20039,220020,60116,9851.7,0,-88.293,-0.11027,-6.7477,-22.196,0,-1769303.427,-405644.7332,-24261.6054,-218668.3332
36095,104440,19600,170190,59483,7620.3,0,-34.455,-0.040128,-2.4217,-7.1584,0,-675318,-144049.9811,-6829.38432,-54549.15552
36097,77594,19270,136620,59864,6117.2,0,-11.687,-0.013008,-1.1488,-2.3452,0,-225208.49,-68771.7632,-1777.15296,-14346.05744
36099,64740,16837,115270,52831,5161.2,0,-33.219,-0.034833,-2.5722,-6.8891,0,-559308.303,-135891.8982,-4015.19991,-35556.02292
36101,83038,22627,148830,69841,6663.8,0,-108.45,-0.097332,-5.6257,-18.421,0,-2453898.15,-392904.5137,-14485.92156,-122753.8598
36103,202820,30891,314730,93559,14092,0,-935.36,-2.3988,-93.945,-277.89,0,-28894205.76,-8789400.255,-754974.324,-3916025.88
36105,154050,28185,243260,83685,10892,0,-43.659,-0.053478,-3.6543,-10.377,0,-1230528.915,-305810.0955,-13009.05828,-113026.284
36107,87762,20462,152390,63186,6823.6,0,-41.312,-0.049513,-3.0586,-9.4195,0,-845326.144,-193260.6996,-7545.28607,-64274.9002
36109,75638,18702,133060,58181,5957.7,0,-40.181,-0.05493,-3.4393,-10.198,0,-751465.062,-200101.9133,-7308.9858,-60756.6246
36111,131190,25773,210720,77286,9435.1,0,-128.98,-0.14239,-9.3479,-30.9,0,-3324201.54,-722461.7994,-30004.4208,-291544.59
36113,53721,13201,92625,41126,4147.4,0,-61.773,-0.073078,-4.6985,-13.421,0,-815465.373,-193230.511,-6768.84975,-55662.2554
36115,65361,14234,110570,43941,4950.9,0,-31.669,-0.041764,-2.546,-7.6855,0,-450776.546,-111873.786,-4617.84548,-38050.14195
36117,53606,15131,97724,48129,4375.7,0,-40.763,-0.04827,-3.2507,-9.4267,0,-616784.953,-156452.9403,-4717.13748,-41248.41119
36119,629140,65262,856130,175670,38334,0,-502.78,-1.1422,-41.959,-133.19,0,-32812428.36,-7370937.53,-977871.686,-5105705.46
36121,80807,20195,142400,62617,6375.9,0,-17.208,-0.020874,-1.4516,-3.7899,0,-347515.56,-90894.8372,-2972.4576,-24164.02341
36123,83177,19330,145140,59706,6498.8,0,-11.816,-0.013361,-1.2182,-2.5062,0,-228403.28,-72733.8492,-1939.21554,-16287.29256
37001,173490,37345,273190,99452,12233,0,-279.05,-5.9599,-8.1346,-131.61,0,-10421122.25,-809002.2392,-1628185.081,-1609985.13
37003,123170,32319,201120,88922,9005.3,0,-34.297,-0.69265,-0.9773,-16.31,0,-1108444.743,-86903.4706,-139305.768,-146876.443
37005,78805,26147,135230,75357,6055.3,0,-14.15,-0.32721,-0.38067,-6.3637,0,-369980.05,-28686.14919,-44248.6083,-38534.11261
37007,85122,26562,143770,71615,6437.4,0,-42.993,-0.80559,-1.1753,-21.804,0,-1141980.066,-84169.1095,-115819.6743,-140361.0696
37009,104230,28636,174550,82534,7815.6,0,-34.901,-0.84538,-0.92778,-15.28,0,-999425.036,-76573.39452,-147561.079,-119422.368
37011,98967,27538,166360,80541,7448.9,0,-29.994,-0.72602,-0.84655,-13.076,0,-825974.772,-68181.98355,-120780.6872,-97401.8164
37013,44655,15600,87560,48054,3920.6,0,-60.35,-1.1372,-1.9827,-30.598,0,-941460,-95276.6658,-99573.232,-119962.5188
37015,50277,17329,97250,53129,4354.5,0,-45.787,-0.86095,-1.2501,-22.06,0,-793442.923,-66416.5629,-83727.3875,-96060.27
37017,74690,28580,127250,62126,5697.7,0,-61.367,-1.1601,-1.6691,-30.658,0,-1753868.86,-103694.5066,-147622.725,-174680.0866
37019,104050,26929,177480,73120,7946.7,0,-190.91,-3.2888,-5.6126,-92.334,0,-5141015.39,-410393.312,-583696.224,-733750.5978
37021,186300,38988,303180,112880,13575,0,-341.13,-7.9706,-9.8775,-153.58,0,-13299976.44,-1114972.2,-2416526.508,-2084848.5
37023,142900,34519,234710,98320,10510,0,-167.69,-3.5099,-4.74,-78.277,0,-5788491.11,-466036.8,-823808.629,-822691.27
37025,460820,74056,680470,172980,30469,0,-275.86,-6.0689,-9.2397,-143.8,0,-20429088.16,-1598283.306,-4129704.383,-4381442.2
37027,144250,34340,236620,97480,10595,0,-110.45,-2.4198,-3.5835,-57.137,0,-3792853,-349319.58,-572573.076,-605366.515
